-> 1s
	47.28
	46.59
	46.05
	46.22
	46.96
	46.15
	46.38
	46.65
	46.36
	46.35
	46.44
	46.12
	46.65
	46.07
	46.15
	46.91
	46.85
	46.52
	46.05
	48.02
	46.65
	47.06
	46.70
	47.01
	46.79
	47.67
	47.00
	46.70
	47.00
	47.21
	46.74
	46.68
	46.77
	46.73
	46.90
	46.82
	46.79
	46.72
	48.16
	47.46
	47.43
	47.92
	47.45
	47.58
	48.10
	48.02
	47.46
	48.20
	47.45
	47.48
	47.98
	47.67
	47.67
	48.09
	47.79
	47.65
	47.94
	49.06
	48.22
	48.13
	48.85
	48.36
	48.65
	48.19
	48.33
	48.62
	48.29
	48.78
	48.58
	48.17
	48.37
	48.64
	48.09
	48.84
	48.90
	48.09
	50.25
	49.92
	49.82
	49.57
	49.48
	49.56
	50.16
	49.94
	49.23
	49.97
	49.38
	49.33
	49.61
	49.27
	49.41
	49.28
	49.71
	49.82
	49.93

	Average: 47.3789
	Standard deviation: 1.23117

-> 2s
	46.50
	45.97
	46.11
	46.06
	46.10
	45.96
	46.24
	46.07
	45.79
	45.89
	45.91
	46.11
	46.28
	46.22
	46.30
	46.20
	45.95
	46.16
	46.98
	47.63
	47.48
	46.92
	46.88
	46.91
	47.34
	46.67
	47.64
	47.21
	47.28
	46.76
	47.48
	47.09
	47.09
	47.33
	46.85
	46.83
	47.42
	47.20
	47.85
	47.38
	47.69
	48.29
	47.70
	47.72
	47.42
	47.63
	47.66
	47.67
	47.65
	47.96
	47.40
	48.14
	47.68
	47.93
	47.66
	48.15
	48.10
	48.83
	48.87
	48.22
	48.58
	48.45
	48.36
	48.84
	47.97
	48.07
	48.13
	48.06
	48.65
	48.45
	48.07
	48.65
	48.27
	48.56
	48.32
	48.70
	49.17
	49.32
	49.73
	49.38
	50.07
	49.49
	49.59
	49.36
	49.76
	49.66
	49.96
	49.24
	49.74
	49.36
	49.32
	49.52
	49.22
	50.16
	50.06

	Average: 47.3263
	Standard deviation: 1.28555

-> 3s
	46.33
	46.01
	45.94
	46.12
	46.34
	46.51
	46.03
	46.11
	46.05
	46.88
	46.37
	46.34
	46.01
	47.20
	46.53
	46.49
	46.38
	46.34
	46.45
	47.27
	46.81
	46.89
	47.13
	47.26
	47.52
	46.83
	47.61
	46.48
	46.86
	46.86
	46.89
	46.72
	46.53
	47.69
	46.98
	46.92
	46.73
	46.90
	47.63
	47.64
	47.49
	47.49
	47.25
	47.99
	47.33
	47.76
	47.59
	47.39
	48.05
	48.06
	47.25
	47.44
	47.47
	47.58
	47.47
	48.36
	47.37
	48.65
	48.84
	48.50
	49.09
	48.48
	48.49
	48.28
	49.09
	48.79
	48.55
	48.45
	48.73
	48.23
	48.35
	48.38
	48.31
	48.54
	49.01
	48.29
	49.48
	49.13
	49.11
	49.97
	49.26
	49.26
	49.31
	49.41
	49.52
	49.47
	49.67
	49.55
	49.74
	49.19
	49.45
	49.21
	49.68
	49.86
	49.33

	Average: 47.3263
	Standard deviation: 1.21828

-> 4s
	45.95
	46.40
	46.01
	46.46
	46.41
	46.35
	46.20
	46.31
	46.42
	46.89
	45.97
	45.95
	46.90
	46.33
	46.24
	46.07
	45.89
	45.86
	45.99
	46.89
	47.42
	47.47
	47.21
	46.79
	47.52
	46.80
	46.89
	47.26
	46.78
	46.95
	47.02
	47.37
	46.80
	47.41
	46.75
	47.38
	46.67
	47.03
	47.70
	47.59
	47.39
	47.64
	47.55
	47.36
	47.42
	47.51
	47.47
	47.31
	47.40
	48.07
	47.28
	47.40
	47.45
	47.38
	48.28
	48.16
	47.39
	48.37
	48.93
	48.19
	48.42
	49.18
	48.90
	48.81
	48.47
	48.88
	48.29
	48.48
	48.25
	48.46
	48.19
	48.67
	48.37
	48.30
	49.10
	48.82
	49.35
	49.32
	49.07
	49.96
	49.79
	49.31
	49.52
	49.25
	49.77
	49.59
	49.26
	49.32
	49.56
	49.53
	49.42
	49.88
	49.72
	49.24
	49.27

	Average: 47.2947
	Standard deviation: 1.25656

-> 5s
	45.70
	46.63
	46.01
	46.06
	45.85
	45.95
	46.00
	46.95
	45.96
	47.03
	46.09
	45.91
	46.59
	46.33
	46.10
	46.26
	46.15
	46.47
	46.50
	46.82
	47.44
	47.13
	47.26
	46.79
	46.96
	47.51
	46.92
	46.84
	46.69
	47.44
	46.69
	47.24
	47.20
	46.96
	46.98
	46.73
	46.74
	46.70
	47.70
	47.43
	47.47
	47.27
	47.44
	48.20
	48.00
	47.55
	47.34
	47.58
	47.79
	47.92
	48.03
	47.63
	47.56
	47.59
	47.44
	47.73
	47.75
	48.31
	48.29
	49.16
	48.34
	49.19
	48.82
	48.58
	48.56
	48.36
	48.44
	48.38
	48.33
	48.78
	48.41
	48.53
	48.64
	49.19
	48.53
	48.60
	50.23
	49.36
	49.90
	49.38
	50.03
	50.07
	49.46
	49.35
	49.49
	49.48
	49.41
	49.17
	50.04
	49.95
	50.06
	49.51
	49.92
	49.30
	49.24

	Average: 47.3474
	Standard deviation: 1.36498

-> 6s
	46.26
	45.89
	46.88
	46.08
	46.03
	46.01
	46.06
	46.28
	46.76
	46.65
	46.10
	46.38
	46.33
	46.05
	46.34
	45.97
	46.19
	46.38
	46.15
	46.72
	46.77
	46.94
	46.64
	47.25
	46.68
	46.81
	46.95
	47.07
	46.69
	46.74
	46.81
	47.01
	46.99
	46.77
	47.27
	46.97
	47.08
	46.95
	47.62
	47.80
	47.75
	47.84
	47.91
	47.96
	47.51
	48.00
	47.54
	47.42
	47.54
	47.49
	47.41
	47.48
	47.95
	47.95
