-> 1s
	3
	3
	2
	3
	1
	2
	3
	3
	3
	3
	3
	2
	2
	3
	2
	3
	2
	2
	2
	3
	2
	1
	3
	2
	2
	2
	2
	2
	2
	3
	1
	3
	3
	2
	2
	2
	2
	3
	1
	2
	3
	2
	2
	3
	3
	2
	3
	2
	2
	2
	2
	2
	2
	2
	1
	2
	2
	2
	2
	2
	2
	3
	1
	1
	2
	2
	2
	2
	3
	2
	1
	3
	1
	2
	2
	1
	2
	2
	3
	1
	2
	2
	2
	1
	2
	2
	2
	2
	2
	2
	2
	2
	4
	2
	2
	2
	3
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	3
	2
	2
	2
	1
	3
	3
	2
	4
	3
	2
	2
	3
	4
	3
	3
	2
	2
	2
	3
	3
	3
	3
	2
	3
	2
	3
	2
	1
	2
	2
	2
	2
	3
	3
	2
	2
	3
	3
	2
	2
	2
	2
	3
	2
	2
	3
	3
	1
	2
	3
	3
	2
	2
	2
	2
	2
	2
	2
	3
	1
	2
	2
	1
	3
	2
	1
	2
	1
	2
	3
	2
	3
	3
	1
	2
	2
	2
	2
	2
	3
	2
	2
	1
	2
	1
	1
	2
	2
	1
	2
	2
	2
	2
	2
	2
	2
	2
	1
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	1
	2
	2
	2
	2
	2
	2
	1
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	3
	1
	3
	2
	2
	2
	2
	3
	3
	3
	3
	2
	3
	3
	2
	3
	3
	2
	2
	3
	2
	2
	2
	2
	1
	2
	2
	2
	2
	2
	2
	3
	3
	3
	3
	2
	2
	2
	2
	2
	2
	2
	1
	2
	3
	2
	2
	1
	2
	1
	1
	2
	3
	2
	2
	3
	2
	3
	2
	3
	3
	2
	2
	2
	3
	3
	2
	2
	3
	3
	1
	2
	2
	3
	3
	2
	3

	Average: 2.16358
	Standard deviation: 0.626079

-> 2s
	3
	3
	2
	2
	1
	2
	2
	2
	3
	1
	2
	2
	1
	2
	1
	2
	1
	2
	2
	1
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	1
	2
	2
	2
	2
	1
	2
	2
	2
	2
	2
	2
	1
	3
	2
	2
	2
	2
	2
	2
	2
	2
	2
	1
	2
	3
	2
	2
	1
	2
	2
	3
	2
	3
	2
	3
	2
	2
	3
	2
	2
	3
	2
	2
	2
	2
	2
	2
	2
	1
	2
	2
	2
	2
	2
	1
	3
	3
	2
	3
	3
	3
	1
	2
	3
	3
	3
	3
	2
	2
	2
	1
	4
	2
	1
	2
	3
	3
	1
	3
	2
	3
	2
	2
	2
	3
	1
	2
	3
	1
	2
	3
	3
	2
	2
	2
	2
	3
	3
	2
	2
	2
	2
	2
	2
	2
	1
	3
	2
	2
	2
	3
	3
	2
	1
	2
	2
	1
	2
	2
	2
	1
	4
	2
	3
	2
	1
	1
	1
	2
	2
	2
	2
	1
	2
	2
	2
	2
	2
	2
	2
	2
	2
	1
	2
	2
	2
	2
	2
	1
	2
	2
	2
	3
	1
	2
	2
	2
	2
	2
	2
	2
	2
	2
	1
	2
	1
	1
	2
	3
	3
	3
	2
	2
	2
	2
	3
	2
	3
	3
	2
	2
	2
	2
	1
	2
	2
	3
	2
	2
	2
	2
	2
	3
	2
	2
	2
	1
	2
	2
	2
	2
	2
	1
	2
	3
	2
	2
	3
	3
	2
	3
	2
	2
	3
	3
	2
	2
	2
	2
	2
	2
	1
	3
	3
	3
	3
	3
	1
	3
	2
	2
	2
	3
	2
	3
	2
	3
	2
	3
	2
	2
	3
	3
	2
	2
	2
	2
	2
	1
	1
	1
	2
	2
	2
	2
	2
	2
	3
	2
	2
	2
	2
	2
	3
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	3
	2
	2
	2
	2
	2
	2

	Average: 2.08075
	Standard deviation: 0.589768

-> 3s
	2
	2
	2
	2
	3
	3
	2
	3
	3
	2
	2
	2
	2
	3
	2
	3
	3
	2
	2
	2
	2
	2
	2
	3
	2
	3
	3
	4
	2
	2
	3
	3
	2
	2
	3
	1
	2
	3
	2
	1
	3
	2
	2
	2
	2
	3
	3
	2
	2
	3
	3
	3
	3
	2
	3
	2
	3
	3
	3
	3
	2
	2
	2
	2
	3
	3
	2
	2
	3
	3
	1
	2
	3
	3
	3
	2
	2
	2
	2
	2
	2
	1
	3
	2
	3
	3
	3
	2
	2
	2
	2
	2
	2
	2
	2
	2
	1
	2
	2
	3
	2
	2
	2
	2
	3
	1
	2
	1
	3
	2
	1
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	2
	1
	2
	2
	2
	2
	2
	2
	4
	2
	3
	2
	3
	3
	3
	3
	2
	2
	2
	2
	2
	2
	3
	3
	2
	2
	3
	2
	3
	3
	2
	3
	2
	3
	3
	3
	3
	2
	1
	2
	3
	3
	3
	4
	2
	2
	2
	2
	2
	3
	2
	3
	3
	3
	3
	2
	2
	3
	2
