-> 1s
	54.63
	54.32
	53.94
	54.73
	54.02
	54.65
	54.67
	54.40
	54.05
	54.48
	54.25
	53.81
	54.57
	55.07
	55.00
	54.77
	54.70
	54.53
	54.71

	Average: 54
	Standard deviation: 0.458831

-> 2s
	54.61
	54.73
	54.63
	53.90
	54.33
	53.96
	54.19
	54.66
	54.73
	54.59
	54.82
	54.72
	54.42
	54.31
	54.33
	53.90
	54.62
	53.87
	54.46

	Average: 53.7895
	Standard deviation: 0.888523

-> 3s
	54.36
	55.00
	54.05
	53.89
	54.26
	54.42
	54.62
	54.09
	54.45
	54.47
	54.35
	53.97
	53.89
	54.08
	54.32
	54.16
	54.31
	54.57
	54.70

	Average: 53.8947
	Standard deviation: 1

-> 4s
	54.00
	54.63
	53.67
	54.17
	54.26
	54.32
	55.44
	54.89
	55.05
	54.46
	54.37
	54.37
	54.68
	54.30
	54.61
	53.92
	54.27
	54.23
	54.35

	Average: 54
	Standard deviation: 0.458831

-> 5s
	54.39
	54.43
	54.29
	53.78
	54.31
	53.88
	55.09
	54.28
	54.37
	54.07
	54.02
	54.14
	54.20
	54.43
	53.77
	53.87
	53.74
	54.43
	54.29

	Average: 53.7895
	Standard deviation: 0.945905

-> 6s
	54.45
	54.03
	54.58
	53.92
	54.07
	53.75
	54.26
	54.46
	54.07
	53.81
	54.54
	54.13
	55.11
	54.09
	54.50
	54.14
	54.65
	54.28
	54.92

	Average: 53.8947
	Standard deviation: 1

-> 7s
	54.22
	54.05
	54.79
	54.18
	54.58
	54.56
	55.12
	54.24
	54.30
	54.02
	54.75
	54.37
	54.31
	54.12
	54.03
	54.20
	54.68
	54.81
	54.30

	Average: 54.0526
	Standard deviation: 0.229416

-> 8s
	54.11
	54.28
	54.44
	54.97
	54.12
	54.67
	54.99
	54.33
	54.52
	54.27
	54.44
	54.24
	54.07
	54.33
	54.33
	53.98
	54.29
	54.86
	54.67

	Average: 53.9474
	Standard deviation: 0.973329

-> 9s
	54.65
	53.94
	54.49
	54.52
	54.32
	53.85
	53.91
	54.60
	54.11
	54.65
	54.36
	54.22
	54.11
	54.33
	54.00
	54.00
	54.35
	54.20
	54.23

	Average: 53.8421
	Standard deviation: 0.917663

-> 10s
	54.18
	54.68
	54.70
	54.38
	54.85
	54.90
	54.30
	54.28
	54.32
	54.42
	54.21
	54.72
	54.50
	54.49
	54.20
	54.19
	54.09
	54.16
	54.57

	Average: 54
	Standard deviation: 0

-> 11s
	54.57
	54.70
	54.31
